0.0037733838,0.0040043714,-0.056600757
0.0074708536,0.0077435714,-0.16866356
0.011094002,0.011407001,-0.3350736
0.014644413,0.014996227,-0.5547398
0.018123664,0.018512808,-0.82659477
0.021533338,0.02195831,-1.1495949
0.024874998,0.025334304,-1.5227197
0.028150221,0.028642336,-1.944973
0.03136057,0.03188395,-2.415382
0.034507617,0.035060704,-2.932996
0.037592933,0.03817416,-3.440289
0.04061808,0.041225843,-3.9374976
0.043584645,0.044217326,-4.4248567
0.046494197,0.047150154,-4.9026036
0.049348317,0.050025895,-5.3709736
0.052148588,0.052846108,-5.830203
0.05489659,0.05561234,-6.280527
0.05759392,0.058326177,-6.722182
0.06024217,0.06098919,-7.155406
0.06284292,0.06360293,-7.5804358
0.06552536,0.06257753,-7.999422
0.06817079,0.061570622,-8.412713
0.07078011,0.060581863,-8.820644
0.07335416,0.059610922,-9.223543
0.07589378,0.05865747,-9.621727
0.07462888,0.057679847,-9.95893
0.073385075,0.056718517,-10.236258
0.072161995,0.055773206,-10.454779
0.07095929,0.054843657,-10.615535
0.06977663,0.05392959,-10.719542
0.068613686,0.053030767,-10.765865
0.067470126,0.05214692,-10.755356
0.066345625,0.051277805,-10.688839
0.06523987,0.05042318,-10.567123
0.060390346,0.049542725,-10.334573
0.05563011,0.048678257,-10.049591
0.050957453,0.04782953,-9.713177
0.046370633,0.04699632,-9.326306
0.04186797,0.0461784,-8.889937
0.03744777,0.045375552,-8.4050045
0.03310839,0.04458755,-7.8724246
0.028848179,0.043814182,-7.293095
0.02466551,0.04305524,-6.667894
0.020558774,0.042310517,-5.9976773
0.016526373,0.04157979,-5.3397174
0.012566737,0.04086287,-4.6937666
0.0086782975,0.040159546,-4.05958
0.004859515,0.039469626,-3.4369128
0.001108853,0.038792904,-2.825526
-0.0025751968,0.038129184,-2.2251816
-0.0061941305,0.037478272,-1.6356437
-0.009749421,0.03683998,-1.0566797
-0.0132425325,0.03621411,-0.48805898
-0.01667491,0.03560047,0.07044618
-0.020047968,0.03499887,0.6190613
-0.02336312,0.034409117,1.1580092
-0.02662175,0.033831026,1.68751
-0.029825214,0.033264413,2.207781
-0.032974865,0.03270908,2.7190366
-0.036072023,0.032164857,3.2214887
-0.039117984,0.031631537,3.7153468
-0.04211403,0.031108951,4.2008157
